nr_registro;marca_comercial;formulacao;ingrediente_ativo;titular_de_registro;classe;modo_de_acao;classe_toxicologica;classe_ambiental;organicos;situacao
23223;Trizeb;SC - Suspensão Concentrada;mancozebe (alquilenobis(ditiocarbamato)) (445 g/L);Tecnomyl Brasil Distribuidora de Produtos Agrícolas Ltda - Foz do Iguaçu;Acaricida/Fungicida;Não informado;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Perigoso ao Meio Ambiente;NAO;True
23517;Triziman;WG - Grânulos Dispersíveis em Água;Azoxistrobina (estrobilurina) (45 g/kg) + ciproconazol (triazol) (30 g/kg) + mancozebe (alquilenobis(ditiocarbamato)) (675 g/kg);UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava/SP;Fungicida;Sistêmico;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Muito Perigoso ao Meio Ambiente;NAO;True
41218;Troia;WP - Pó Molhável;mancozebe (alquilenobis(ditiocarbamato)) (800 g/kg);Indofil Industries do Brasil Ltda.;Acaricida/Fungicida;Contato e protetor.;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Perigoso ao Meio Ambiente;NAO;True
16824;Troia 750 WG;WG - Grânulos Dispersíveis em Água;mancozebe (alquilenobis(ditiocarbamato)) (750 g/kg);Sumitomo Chemical Brasil Indústria Química S.A. - Maracanaú/CE;Fungicida;Contato;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Perigoso ao Meio Ambiente;NAO;True
33925;Trokinta;SC - Suspensão Concentrada;Fluazaindolizine (Sulfonamida) (500 g/L);CTVA Proteção de Cultivos Ltda - Barueri (Tamboré);Nematicida;Não informado;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Pouco Perigoso ao Meio Ambiente;NAO;True
24218;Troller;SL - Concentrado Solúvel;2,4-D (ácido ariloxialcanóico) (806 g/L);Yonon Brasil Defensivos Agricolas Ltda;Herbicida;Não informado;Categoria 4  Produto Pouco Tóxico;Produto Perigoso ao Meio Ambiente;NAO;True
11721;Tronador;SL - Concentrado Solúvel;2,4-d-triisopropanolamina (ácido ariloxialcanóico) (597 g/L) + Aminopiralide (ácido piridiniloxialcanóico) (17.3 g/L);CTVA Proteção de Cultivos Ltda - Barueri (Tamboré);Herbicida;sistêmico e seletivo;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Perigoso ao Meio Ambiente;NAO;True
4520;TronadorUltra-S;SL - Concentrado Solúvel;2,4-D-dimetilamina (ácido ariloxialcanóico) (512.05 g/L) + Aminopiralide (ácido piridiniloxialcanóico) (14.62 g/L);CTVA Proteção de Cultivos Ltda - Barueri (Tamboré);Herbicida;Sistêmico/Seletivo;Categoria 4  Produto Pouco Tóxico;Produto Perigoso ao Meio Ambiente;NAO;True
27521;Tronx;WG - Grânulos Dispersíveis em Água;diurom (uréia) (812 g/kg);Ascenza Brasil Ltda - Hortolândia/SP;Herbicida;Não informado;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Muito Perigoso ao Meio Ambiente;NAO;True
3495;Trop;SL - Concentrado Solúvel;glifosato-sal de isopropilamina (glicina substituída) (480 g/L);Adama Brasil S.A.- Londrina/PR;Herbicida;Não seletivo, de ação sistêmica;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Perigoso ao Meio Ambiente;NAO;True
20820;Trop Max;SL - Concentrado Solúvel;glifosato-sal de potássio (glicina substituída) (612.6 g/L);Adama Brasil S.A.- Londrina/PR;Herbicida;Não informado;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Perigoso ao Meio Ambiente;NAO;True
13721;Trop Milenia;SL - Concentrado Solúvel;glifosato (glicina substituída) (480 g/L);Adama Brasil S.A.- Londrina/PR;Herbicida;Não informado;Categoria 4  Produto Pouco Tóxico;Produto Perigoso ao Meio Ambiente;NAO;True
2808;Tropero;SL - Concentrado Solúvel;picloram (ácido piridinocarboxílico) (427 g/L);Globachem Proteção de Cultivos do Brasil Ltda. - Campinas/SP;Herbicida;Sistêmico e Seletivo;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Perigoso ao Meio Ambiente;NAO;True
5194;Trophy;SC - Suspensão Concentrada;nicossulfurom (sulfoniluréia) (40 g/L);ISK Biosciences do Brasil Defensivos Agricolas Ltda;Herbicida;Seletivo de ação sistêmica;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Perigoso ao Meio Ambiente;OUTROS;True
27418;Trovati;EC - Concentrado Emulsionável;clomazona (isoxazolidinona) (500 g/L);FMC Química do Brasil Ltda. - Campinas/SP;Herbicida;Sistêmico;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Muito Perigoso ao Meio Ambiente;NAO;True
32724;Trudor;FS - Suspensão Concentrada p/ Trat. Sementes;imidacloprido (neonicotinóide) (150 g/L) + tiodicarbe (metilcarbamato de oxima) (450 g/L);Tecnomyl Brasil Distribuidora de Produtos Agrícolas Ltda - Foz do Iguaçu;Inseticida;Não informado;Categoria 4  Produto Pouco Tóxico;Produto Muito Perigoso ao Meio Ambiente;NAO;True
11418;Trueno XT;EW - Emulsão Óleo em Água;Aminopiralide (ácido piridiniloxialcanóico) (59.17 g/L) + picloram (ácido piridinocarboxílico) (115.74 g/L) + Triclopir-butotílico (ácido piridiniloxialcanóico) (208.62 g/L);CTVA Proteção de Cultivos Ltda - Barueri (Tamboré);Herbicida;Sistêmico/Seletivo;Não Classificado - Produto Não Classificado;Produto Muito Perigoso ao Meio Ambiente;NAO;True
4920;TruenoXT-S;EW - Emulsão Óleo em Água;Aminopiralide (ácido piridiniloxialcanóico) (59.17 g/L) + Fluroxipir-meptílico (ácido piridiniloxialcanóico) (144.09 g/L) + picloram (ácido piridinocarboxílico) (115.74 g/L);CTVA Proteção de Cultivos Ltda - Barueri (Tamboré);Herbicida;Sistêmico/ Seletivo;Não Classificado - Produto Não Classificado;Produto Muito Perigoso ao Meio Ambiente;NAO;True
15108;Truenza;WP - Pó Molhável;diflubenzurom (benzoiluréia) (250 g/kg);Sinon do Brasil Ltda. - Porto Alegre /RS.;Inseticida;Ingestão;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Muito Perigoso ao Meio Ambiente;OUTROS;True
2809;TrulyMax;WP - Pó Molhável;diflubenzurom (benzoiluréia) (250 g/kg);Sinon do Brasil Ltda. - Porto Alegre /RS.;Inseticida;Inseticida inibidor da síntese de quitina.;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Muito Perigoso ao Meio Ambiente;OUTROS;True
43019;"Trunemco; Vinemco; Evolvance; Verdiva;";SC - Suspensão Concentrada;Bacillus amyloliquefaciens (Produto Microbiológico) (10 g/kg);Nufarm do Brasil Ltda;Nematicida Microbiológico;Não informado;Não Classificado - Produto Não Classificado;Produto Pouco Perigoso ao Meio Ambiente;NAO;True
41818;"Trunfo; Lifeline 280 SL;";SL - Concentrado Solúvel;Glufosinato - sal de amônio (homoalanina substituída) (280 g/L);UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava/SP;Herbicida;Total/Não Seletivo;Não Classificado - Produto Não Classificado;Produto Perigoso ao Meio Ambiente;NAO;True
6706;Truper;EC - Concentrado Emulsionável;Fluroxipir-meptílico (ácido piridiniloxialcanóico) (115.3 g/L) + Triclopir-butotílico (ácido piridiniloxialcanóico) (333.8 g/L);CTVA Proteção de Cultivos Ltda - Barueri (Tamboré);Herbicida;seletivo de ação sistêmica;Categoria 4  Produto Pouco Tóxico;Produto Muito Perigoso ao Meio Ambiente;NAO;True
23023;"Trusinate Xtra; Serpens 800 WG; Glufour; Audace WG;";WG - Grânulos Dispersíveis em Água;Glufosinato - sal de amônio (homoalanina substituída) (800 g/kg);Rainbow Defensivos Agrícolas Ltda.- Porto Alegre /RS;Herbicida/Regulador de Crescimento;Não informado;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Perigoso ao Meio Ambiente;NAO;True
41618;Truzon;WG - Grânulos Dispersíveis em Água;ciprodinil (anilinopirimidina) (750 g/kg);Syngenta Proteção de Cultivos Ltda.  São Paulo/SP;Fungicida;Sistêmico;Não Classificado - Produto Não Classificado;Produto Muito Perigoso ao Meio Ambiente;NAO;True
23523;"Tryba; Arboys";WG - Grânulos Dispersíveis em Água;Bacillus amyloliquefaciens, isolado SVG-0036-B (Biológico) (1 g/kg) + Bacillus subtilis, isolado SVG-0037-B (Biológico) (1 g/kg) + Trichoderma asperellum, isolado SVG-00124-F (Biológico) (300 g/kg) + Trichoderma harzianum, isolado SVG-00003-F (Biológico) (300 g/kg);Biota Innovations Industria e Comercio de Bioprodutos Ltda  Uberaba/MG;Fungicida microbiológico;Não informado;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Pouco Perigoso ao Meio Ambiente;NAO;True
23721;"Trytor; Triclopir BR; Triclomais;";EC - Concentrado Emulsionável;Triclopir-butotílico (ácido piridiniloxialcanóico) (667 g/L);BRA Defensivos Agrícolas Ltda - Piracicaba/SP;Herbicida;Sistêmico/Seletivo;Categoria 4  Produto Pouco Tóxico;Produto Muito Perigoso ao Meio Ambiente;NAO;True
10721;"Tríppel; Trichotrix;";SL - Concentrado Solúvel;Trichoderma asperellum (Produto Microbiológico) (11 g/L);Agrobiológica Soluções Naturais Ltda - Leme/SP;Fungicida microbiológico;Não informado;Não Classificado - Produto Não Classificado;Produto Pouco Perigoso ao Meio Ambiente;NAO;True
18707;"Tucson; Tractor; Verlon SL; Territory;";SL - Concentrado Solúvel;2,4-D-trietanolamina (ácido ariloxialcanóico) (406 g/L) + picloram (ácido piridinocarboxílico) (103 g/L);Sumitomo Chemical Brasil Indústria Química S.A. - Maracanaú/CE;Herbicida;Sistêmico e seletivo;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Perigoso ao Meio Ambiente;NAO;True
6504;Tuit Florestal;WG - Grânulos Dispersíveis em Água;fipronil (pirazol) (800 g/kg);Basf S.A.  São Paulo;Inseticida;Ingestão;Categoria 2  Produto Altamente Tóxico;Produto Muito Perigoso ao Meio Ambiente;NAO;True
5705;Turbine 500 WG;WG - Grânulos Dispersíveis em Água;flonicamida (nicotinóide) (500 g/kg);ISK Biosciences do Brasil Defensivos Agricolas Ltda;Inseticida;Sistêmico, contato e ingestão;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Perigoso ao Meio Ambiente;OUTROS;True
57525;Turimax;SC - Suspensão Concentrada;Bacillus thuringiensis var. kurstaki, isolado HD-1 (S1450) (Produto Microbiológico) (50 g/L);Compostec Soluçôes Agroambientais Ltda  Toledo/PR;Inseticida Microbiológico;Não informado;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Pouco Perigoso ao Meio Ambiente;SIM;True
28522;"Turin-Cry S; SB Kry Fresh; Guide;";SC - Suspensão Concentrada;Bacillus thuringiensis var. kurstaki, isolado HD-1 (S1450) (Produto Microbiológico) (33 g/L);Scheffer Indústria e Comércio de Biodefensivos Agrícolas Ltda - Sapezal/MT;Inseticida Microbiológico;Não informado;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Pouco Perigoso ao Meio Ambiente;SIM;True
14207;Turuna;SL - Concentrado Solúvel;2,4-D (ácido ariloxialcanóico) (447 g/L) + picloram (ácido piridinocarboxílico) (114 g/L);Globachem Proteção de Cultivos do Brasil Ltda. - Campinas/SP;Herbicida;Seletivo, de ação sistêmcia;Categoria 4  Produto Pouco Tóxico;Produto Perigoso ao Meio Ambiente;NAO;True
22822;Tutavir;SC - Suspensão Concentrada;Phthorimaea operculella granulovirus (PhopGV-V65) , isolado ID243 (Produto Microbiológico) (.5 g/L);Andermatt do Brasil Soluções Biológicas Ltda - ME;Inseticida Microbiológico;Não informado;Não Classificado - Produto Não Classificado;Produto Pouco Perigoso ao Meio Ambiente;NAO;True
2908;Tutor;WG - Grânulos Dispersíveis em Água;hidróxido de cobre (inorgânico) (691 g/kg);Basf S.A.  São Paulo;Fungicida;contato;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Perigoso ao Meio Ambiente;NAO;True
7399;Tuval;SL - Concentrado Solúvel;Cloreto de clormequate (amônio quaternário) (100 g/L);Tradecorp do Brasil Comércio de Insumos Agrícolas Ltda  Monte Mor/SP;Regulador de Crescimento;Não informado;Não Classificado - Produto Não Classificado;Produto Perigoso ao Meio Ambiente;OUTROS;True
25120;Twixx-A;SC - Suspensão Concentrada;Bacillus velezensis cepa CBMAI 1301 (Biológico) (947 g/L) + Bacillus velezensis cepa CBMAI 1304 (Biológico) (947 g/L);Agrivalle Brasil Indústria e Comércio de Produtos Agrícolas S.A.  Indaiatuba/SP;Fungicida microbiológico;Não informado;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Pouco Perigoso ao Meio Ambiente;NAO;True
28325;Typhoon Nortox;OD - Dispersão de Óleo;clorantraniliprole (antranilamida) (21.5 g/L) + metomil (metilcarbamato de oxima) (215 g/L);Nortox S.A. - Arapongas;Inseticida;Não informado;Categoria 2  Produto Altamente Tóxico;Produto Muito Perigoso ao Meio Ambiente;NAO;True
1803;U 46 BR;SL - Concentrado Solúvel;2,4-D-dimetilamina (ácido ariloxialcanóico) (806 g/L);Sumitomo Chemical Brasil Indústria Química S.A. - Maracanaú/CE;Herbicida;Sistêmico;Categoria 4  Produto Pouco Tóxico;Produto Perigoso ao Meio Ambiente;OUTROS;True
2704;U 46 Prime;SL - Concentrado Solúvel;2,4-D-dimetilamina (ácido ariloxialcanóico) (806 g/L);Sumitomo Chemical Brasil Indústria Química S.A. - Maracanaú/CE;Herbicida;Sistêmico;Categoria 4  Produto Pouco Tóxico;Produto Perigoso ao Meio Ambiente;OUTROS;True
7514;UP-Stage;EC - Concentrado Emulsionável;clomazona (isoxazolidinona) (500 g/L);UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava/SP;Herbicida;Sistêmitco, seletivo condicional;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Muito Perigoso ao Meio Ambiente;OUTROS;True
23821;UPL 138 FP Brasil;WG - Grânulos Dispersíveis em Água;acetamiprido (neonicotinóide) (250 g/kg) + bifentrina (piretróide) (250 g/kg);UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava/SP;Inseticida;Não informado;Categoria 3  Produto Moderadamente Tóxico;Produto Altamente Perigoso ao Meio Ambiente;NAO;True
45724;UPL 2001 FP;FS - Suspensão Concentrada p/ Trat. Sementes;mancozebe (alquilenobis(ditiocarbamato)) (480 g/L);UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava/SP;Fungicida;Contato;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Perigoso ao Meio Ambiente;NAO;True
46024;UPL 2001 FP BR;FS - Suspensão Concentrada p/ Trat. Sementes;mancozebe (alquilenobis(ditiocarbamato)) (480 g/L);UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava/SP;Fungicida;Contato;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Perigoso ao Meio Ambiente;NAO;True
13423;UPL 2013 FP;WG - Grânulos Dispersíveis em Água;Azoxistrobina (estrobilurina) (37.5 g/kg) + Protioconazol (Triazolinthione) (37.5 g/kg) + mancozebe (alquilenobis(ditiocarbamato)) (525 g/kg);UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava/SP;Fungicida;Não informado;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Muito Perigoso ao Meio Ambiente;NAO;True
14625;"UPL 2112 FP; Prodence; Profair;";SC - Suspensão Concentrada;Picoxistrobina (estrobilurina) (26.66 g/L) + mancozebe (alquilenobis(ditiocarbamato)) (400 g/L) + tebuconazol (triazol) (33.33 g/L);UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava/SP;Fungicida;Não informado;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Muito Perigoso ao Meio Ambiente;NAO;True
35421;UPL 217 FP BR;WG - Grânulos Dispersíveis em Água;Azoxistrobina (estrobilurina) (47 g/kg) + mancozebe (alquilenobis(ditiocarbamato)) (597 g/kg) + tebuconazol (triazol) (56 g/kg);UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava/SP;Fungicida;Não informado;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Muito Perigoso ao Meio Ambiente;NAO;True
21723;UPL 3150 FP;ME - Micro Emulsão;Fluroxipir-meptílico (ácido piridiniloxialcanóico) (115.3 g/L) + picloram (ácido piridinocarboxílico) (143.4 g/L);UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava/SP;Herbicida;Sistêmico/Seletivo;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Perigoso ao Meio Ambiente;NAO;True
54725;Ultimare;SC - Suspensão Concentrada;ciproconazol (triazol) (160 g/L) + trifloxistrobina (estrobilurina) (375 g/L);Perterra Insumos Agropecuários S.A.  São Paulo/SP;Fungicida;Não informado;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Muito Perigoso ao Meio Ambiente;NAO;True
602;Ultimato SC;SC - Suspensão Concentrada;Atrazina (triazina) (500 g/L);Albaugh Agro Brasil Ltda.- São Paulo;Herbicida;Seletivo.;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Perigoso ao Meio Ambiente;NAO;True
42224;"Ultor; IngeStakBT; BtOn; Larvax;";SC - Suspensão Concentrada;Bacillus thuringiensis var. kurstaki, isolado HD-1 (S1450) (Produto Microbiológico) (20 g/L);Bem da Terra Biológicos S.A;Inseticida Microbiológico;Não informado;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Pouco Perigoso ao Meio Ambiente;SIM;True
56725;Ultron;EC - Concentrado Emulsionável;fenpropimorfe (morfolina) (750 g/L);Helm do Brasil Mercantil - São Paulo/SP;Fungicida;Não informado;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Muito Perigoso ao Meio Ambiente;NAO;True
28922;Umet;SC - Suspensão Concentrada;Metarhizium anisopliae, isolado IBCB 425* (Produto Microbiológico) (7 g/L);Solatus Biotecnologia e Insumos Ltda. - Jardinopolis/SP;Inseticida Microbiológico;Não informado;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Pouco Perigoso ao Meio Ambiente;SIM;True
19520;Unidos;SC - Suspensão Concentrada;Azoxistrobina (estrobilurina) (120 g/L) + tebuconazol (triazol) (200 g/L);Ouro Fino Química S.A. - Uberaba;Fungicida;Não informado;Categoria 4  Produto Pouco Tóxico;Produto Muito Perigoso ao Meio Ambiente;NAO;True
8623;Uniko;WG - Grânulos Dispersíveis em Água;fipronil (pirazol) (800 g/kg);Rawell Agro Ltda - ME;Cupinicida/Formicida/Inseticida;Não informado;Categoria 2  Produto Altamente Tóxico;Produto Muito Perigoso ao Meio Ambiente;NAO;True
37717;Unimark 480 SC;SC - Suspensão Concentrada;metribuzim (triazinona) (480 g/L);UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava/SP;Herbicida;seletivo.;Categoria 4  Produto Pouco Tóxico;Produto Muito Perigoso ao Meio Ambiente;NAO;True
9711;Unimark 700 WG;WG - Grânulos Dispersíveis em Água;metribuzim (triazinona) (700 g/kg);UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava/SP;Herbicida;sistêmico;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Muito Perigoso ao Meio Ambiente;OUTROS;True
16125;Unique;SC - Suspensão Concentrada;Abamectina (avermectina) (70 g/L) + Espirodiclofeno (cetoenol) (400 g/L);Sumitomo Chemical Brasil Indústria Química S.A. - Maracanaú/CE;Acaricida/Inseticida;Não informado;Categoria 4  Produto Pouco Tóxico;Produto Muito Perigoso ao Meio Ambiente;NAO;True
8999;Unix 750 WG;WG - Grânulos Dispersíveis em Água;ciprodinil (anilinopirimidina) (750 g/kg);Syngenta Proteção de Cultivos Ltda.  São Paulo/SP;Fungicida;Sistêmico;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Muito Perigoso ao Meio Ambiente;OUTROS;True
3315;Unizeb Glory;WG - Grânulos Dispersíveis em Água;Azoxistrobina (estrobilurina) (50 g/kg) + mancozebe (alquilenobis(ditiocarbamato)) (700 g/kg);UPL do Brasil Indústria e Comércio de Insumos Agropecuários S.A. - Matriz Ituverava/SP;Fungicida;Sistêmico e de contato.;Categoria 5  Produto Improvável de Causar Dano Agudo;Produto Perigoso ao Meio Ambiente;NAO;True
